4.116411641164116064e-01,3.561479729945756389e+01
4.130413041304130117e-01,3.560806543242666322e+01
4.144414441444144170e-01,3.560131181738650952e+01
4.158415841584158223e-01,3.559453648724301189e+01
4.172417241724172277e-01,3.558773947405515514e+01
4.186418641864186330e-01,3.558092080892178188e+01
4.200420042004200383e-01,3.557408052187957281e+01
4.214421442144214436e-01,3.556721864181280779e+01
4.228422842284228489e-01,3.556033519637459506e+01
4.242424242424242542e-01,3.555343021191959707e+01
4.256425642564256595e-01,3.554650371344846604e+01
4.270427042704270093e-01,3.553955572456366951e+01
4.284428442844284146e-01,3.553258626743618720e+01
4.298429842984298199e-01,3.552559536278343444e+01
4.312431243124312252e-01,3.551858302985721139e+01
4.326432643264326305e-01,3.551154928644240982e+01
4.340434043404340358e-01,3.550449414886448807e+01
4.354435443544354412e-01,3.549741763200691480e+01
4.368436843684368465e-01,3.549031974933685518e+01
4.382438243824382518e-01,3.548320051293874400e+01
4.396439643964396571e-01,3.547605993355601584e+01
4.410441044104410069e-01,3.546889802063888197e+01
4.424442444244424122e-01,3.546171478239915587e+01
4.438443844384438175e-01,3.545451022587007373e+01
4.452445244524452228e-01,3.544728435697203395e+01
4.466446644664466281e-01,3.544003718058162633e+01
